Time,Open,High,Low,Last,Change,Volume,"Open Int"
05/14/2014,700,700,681,681,-19,125,0
05/13/2014,705,705,695.5,700,-5.5,313,160
05/12/2014,695.5,705.5,695.5,705.5,-8.5,318,379
05/09/2014,718.5,720.75,714,714,-12.75,322,453
05/08/2014,722,729,721,726.75,-3,347,494
05/07/2014,730.75,730.75,726.25,729.75,-2,258,512
05/06/2014,724.25,735,716.75,731.75,10.5,1185,620
05/05/2014,717,732,715.5,721.25,13.5,1123,863
05/02/2014,701.75,710.5,698,707.75,9,1890,1422
05/01/2014,713.25,715.75,695.25,698.75,-14.25,2544,2144
04/30/2014,706.25,716,702.25,713,5,9091,2896
04/29/2014,701.5,708.25,696,708,7.75,18851,6501
04/28/2014,700,708.75,689.5,700.25,0,28027,11926
04/25/2014,689,701.75,688,700.25,11.25,32095,22967
04/24/2014,677.25,695.75,671.75,689,12.5,44894,38780
04/23/2014,673,679.5,667.75,676.5,3.5,24894,44799
04/22/2014,668.25,677.25,662.5,673,4.75,42401,51102
04/21/2014,690.5,691,662.75,668.25,-23,37044,61200
04/17/2014,687.75,701.5,686.5,691.25,3.25,31066,69233
04/16/2014,701,711,684,688,-13.75,65066,71434
04/15/2014,678,702.75,673.75,701.75,23,66093,79884
04/14/2014,666.25,689.5,664.5,678.75,18.5,75164,90702
04/11/2014,662.25,666.75,656.25,660.25,-2,51697,101821
04/10/2014,668.5,671,656.25,662.25,-6.75,77610,109989
04/09/2014,681.25,688,663,669,-12,96035,121940
04/08/2014,676.25,685.25,668.25,681,4.75,68552,134546
04/07/2014,670.25,679.5,665.5,676.25,6.5,63690,145459
04/04/2014,673.5,676.25,658.75,669.75,-6.25,51599,154989
04/03/2014,669.25,677.5,666.5,676,6.75,44384,157182
04/02/2014,687,688,665,669.25,-16,66959,157806
04/01/2014,695.5,698,683.5,685.25,-12,67749,161105
03/31/2014,698.25,702,676.5,697.25,1.75,75550,165316
03/28/2014,708.25,708.75,693.5,695.5,-15,48811,163417
03/27/2014,696.75,713.5,692,710.5,13.75,54754,167693
03/26/2014,708.75,711.75,694.75,696.75,-11.5,55708,167399
03/25/2014,714.75,716.25,706.5,708.25,-6.25,43585,171136
03/24/2014,691.75,718.25,687,714.5,21.25,65088,171559
03/21/2014,705,707.25,691.75,693.25,-10.5,49016,171444
03/20/2014,714,723.5,693.75,703.75,-12,94704,173811
03/19/2014,692,718.5,686.25,715.75,23.25,89394,172466
03/18/2014,674.5,693.5,672.5,692.5,18,50345,169901
03/17/2014,687,694.25,671.75,674.5,-12.75,48518,170399
03/14/2014,672.25,691,669.75,687.25,13.5,63971,171560
03/13/2014,682.25,696.5,671,673.75,-10,78940,174815
03/12/2014,658.75,684.5,652,683.75,24.75,80625,173203
03/11/2014,640,667.25,637,659,18.25,68111,176358
03/10/2014,654.5,656.75,639,640.75,-13.25,52711,177419
03/07/2014,646.5,663,644.25,654,8,75765,177171
03/06/2014,641.25,649,636.25,646,3.5,44359,183779
03/05/2014,641,644.5,636,642.5,-1,55838,186121
03/04/2014,632,645.75,621,643.5,12,71031,188908
03/03/2014,612,644.5,611.25,631.5,29.25,131057,193836
02/28/2014,590,605,590,602.25,13,55836,200862
02/27/2014,605,607,588.25,589.25,-16.25,79777,202129
02/26/2014,617.5,618.5,605,605.5,-12.5,54100,199517
02/25/2014,617.25,620,605,618,1,79422,199761
02/24/2014,601.75,617.5,600.5,617,11.5,58028,201677
02/21/2014,613.75,614.5,604.75,605.5,-8,42002,201558
02/20/2014,613,614.5,607.75,613.5,0,72261,198054
02/19/2014,607.5,614,604.25,613.5,6,57470,182456
02/18/2014,597.25,608,596.25,607.5,11.25,57480,171154
02/14/2014,593,600,592.5,596.25,2.25,43676,162364
02/13/2014,586,595,584.5,594,7.75,47797,156976
02/12/2014,588,595.75,583.75,586.25,-2.75,61737,152977
02/11/2014,585.5,590,582,589,4,71452,137880
02/10/2014,577,590.75,572,585,5.75,56508,116636
02/07/2014,583,587,567.25,579.25,-3,66422,105179
02/06/2014,589,594.5,581,582.25,-7,37922,90797
02/05/2014,586.75,590.25,581.25,589.25,2.5,34285,83902
02/04/2014,565.75,588,564,586.75,21,35844,82108
02/03/2014,558,566.25,556.5,565.75,7.5,22501,75569
01/31/2014,557.75,561,554.75,558.25,2,22911,75811
01/30/2014,556.5,560.25,553.5,556.25,0.25,37750,75012
01/29/2014,572,572,555,556,-15.75,43681,71416
01/28/2014,570,575,570,571.75,2,23776,68710
01/27/2014,572,578.5,569.25,569.75,-1.75,19834,68188
01/24/2014,577.5,580,569.25,571.5,-4.75,13782,67275
01/23/2014,568.5,584.25,568.25,576.25,8.25,15874,66026
01/22/2014,569,573.25,567.25,568,-1,13031,64806
01/21/2014,573,574.25,567.75,569,-1.5,16638,62542
01/17/2014,579.75,581.25,569.5,570.5,-9.25,9951,61052
01/16/2014,575.25,580.75,571,579.75,5,18066,60087
01/15/2014,586.25,586.5,573.75,574.75,-11.5,15897,58346
01/14/2014,579,586.75,577.75,586.25,5.75,12040,56752
01/13/2014,577,582,576.25,580.5,5.5,19135,56602
01/10/2014,589.75,598,567,575,-14.5,31091,57318
01/09/2014,594,596.25,583.75,589.5,-5,18464,57166
01/08/2014,608.75,612,592.75,594.5,-13.25,13552,57616
01/07/2014,612.25,615.5,607.25,607.75,-3.5,13440,58762
01/06/2014,612,617.75,610.5,611.25,0,8885,58863
01/03/2014,605,614,602.75,611.25,7.5,12674,58468
01/02/2014,611.5,611.5,602.25,603.75,-8.25,9788,58113
12/31/2013,608.5,614.25,606.25,612,4.5,8723,57305
12/30/2013,615,615.75,607,607.5,-8.75,4089,56041
12/27/2013,615,617.25,610.5,616.25,2.75,5535,55512
12/26/2013,613.5,614.5,608.75,613.5,0,5039,55706
12/24/2013,617.75,617.75,613,613.5,-3.25,2781,55194
12/23/2013,621.5,622.25,615.5,616.75,-4,4705,54694
12/20/2013,617,623,614,620.75,3.25,15148,54744
12/19/2013,621,627.5,616.5,617.5,-1.75,10665,54753
12/18/2013,625,625,618.75,619.25,-6.75,15586,54053
12/17/2013,628.25,632.25,625,626,-1.75,9874,54144
12/16/2013,635.5,635.5,627.25,627.75,-7,9833,53753
12/13/2013,640.25,641.25,633.25,634.75,-5.5,11501,53457
12/12/2013,647,648,636.75,640.25,-6.5,12763,53591
12/11/2013,644.75,648.75,641.25,646.75,2.5,10857,50212
12/10/2013,655.5,656.75,641.25,644.25,-11.25,15588,48517
12/09/2013,658.75,662.25,654.75,655.5,-1,9632,47457
12/06/2013,657,659.75,654.5,656.5,-0.5,9094,46193
12/05/2013,667.5,667.5,655.5,657,-9.25,12607,45532
12/04/2013,672,676,664.5,666.25,-6,12808,44449
12/03/2013,668.5,673,665.75,672.25,5.75,8127,43035
12/02/2013,673.25,679.25,665.5,666.5,-7.25,8327,43313
11/29/2013,672,675,669.75,673.75,5.75,6993,44279
11/27/2013,661.5,671.5,661.5,668,7.5,5096,43861
11/26/2013,662,662,657.75,660.5,-3.5,8535,43484
11/25/2013,661.75,666.25,661.75,664,2.75,5502,43169
11/22/2013,659.25,664,659,661.25,2.75,6179,42351
11/21/2013,660,664.5,657.75,658.5,-0.75,6917,41447
11/20/2013,663,666.25,658.25,659.25,-4,7183,41725
11/19/2013,656.5,664.5,655.75,663.25,7.25,9206,41183
11/18/2013,660.5,663,655.5,656,-2.5,6852,41544
11/15/2013,661,663,657.25,658.5,-1,6980,41369
11/14/2013,661,666.5,659,659.5,-0.5,7417,40563
11/13/2013,662.25,663.75,658.5,660,-1,13020,39441
11/12/2013,663.5,666.5,660.25,661,-1.75,8745,38306
11/11/2013,670.5,676,662.5,662.75,-5.25,14055,36778
11/08/2013,670,675.5,662,668,-1.75,15753,34116
11/07/2013,668.5,673.25,667.25,669.75,1.5,13381,29013
11/06/2013,675.25,675.75,667.75,668.25,-4.75,6764,27165
11/05/2013,680.25,682,672,673,-7.25,6503,26038
11/04/2013,684.5,689.25,680,680.25,-6,2710,25300
11/01/2013,684.5,690.25,681.75,686.25,1.25,5633,25090
10/31/2013,692,693.5,684.5,685,-7,7626,24335
10/30/2013,701,704,690.75,692,-5,3417,23516
10/29/2013,697,700.5,693,697,-0.5,3306,22923
10/28/2013,705,707,697,697.5,-10,2622,22798
10/25/2013,711.5,717.75,706.5,707.5,-4.75,4089,22880
